Cod_Comunidad,Comunidad,Cod_Provincia,Provincia,Codigo,Municipio,Hombres,Mujeres,Habitantes,Latitud,Longitud,Altitud
9,09 Cataluña,25,25 Lleida,25004,"25004 Alamús, Els",409,391,800,41.6161,0.7375647,207.9185
9,09 Cataluña,25,25 Lleida,25006,"25006 Albagés, L'",187,157,344,41.4481,0.7388024,370.0416
9,09 Cataluña,25,25 Lleida,25007,25007 Albatàrrec,1141,1110,2251,41.57299,0.6057172,151.8978
9,09 Cataluña,25,25 Lleida,25008,25008 Albesa,859,725,1584,41.75198,0.6582234,238.3108
9,09 Cataluña,25,25 Lleida,25009,"25009 Albi, L'",393,373,766,41.42517,0.9378923,534.4882
9,09 Cataluña,25,25 Lleida,25010,25010 Alcanó,117,122,239,41.48085,0.6179771,216.0127
9,09 Cataluña,25,25 Lleida,25011,25011 Alcarràs,5205,4813,10018,41.56614,0.530272,136.5219
9,09 Cataluña,25,25 Lleida,25012,25012 Alcoletge,1923,1671,3594,41.64909,0.6945253,213.2258
9,09 Cataluña,25,25 Lleida,25013,25013 Alfarràs,1433,1345,2778,41.83093,0.5681205,298.5017
9,09 Cataluña,25,25 Lleida,25014,25014 Alfés,157,124,281,41.52213,0.61902,233.033
9,09 Cataluña,25,25 Lleida,25015,25015 Algerri,233,191,424,41.81448,0.6366221,347.6021
9,09 Cataluña,25,25 Lleida,25016,25016 Alguaire,1567,1419,2986,41.73795,0.5897447,282.0707
9,09 Cataluña,25,25 Lleida,25017,25017 Alins,145,130,275,42.54928,1.317485,1056.239
9,09 Cataluña,25,25 Lleida,25019,25019 Almacelles,3707,3189,6896,41.73101,0.4377279,249.5397
9,09 Cataluña,25,25 Lleida,25020,25020 Almatret,168,137,305,41.30526,0.4244163,468.0571
9,09 Cataluña,25,25 Lleida,25021,25021 Almenar,1769,1569,3338,41.79552,0.5701049,300.9621
9,09 Cataluña,25,25 Lleida,25023,25023 Alpicat,3192,3195,6387,41.66711,0.5552974,264.9039
9,09 Cataluña,25,25 Lleida,25024,25024 Alt Àneu,257,198,455,42.63529,1.107489,1091.135
9,09 Cataluña,25,25 Lleida,25005,25005 Alàs i Cerc,161,161,322,42.35157,1.505077,745.4337
9,09 Cataluña,25,25 Lleida,25022,25022 Alòs de Balaguer,70,50,120,41.91187,0.9600118,298.3662
9,09 Cataluña,25,25 Lleida,25027,25027 Anglesola,690,677,1367,41.65731,1.086762,342.0
9,09 Cataluña,25,25 Lleida,25029,25029 Arbeca,1055,1026,2081,41.54045,0.9184976,306.752
9,09 Cataluña,25,25 Lleida,25031,25031 Arres,44,20,64,42.75694,0.7122222,1300.125
9,09 Cataluña,25,25 Lleida,25032,25032 Arsèguel,41,37,78,42.34995,1.584271,985.8667
9,09 Cataluña,25,25 Lleida,25033,25033 Artesa de Lleida,821,718,1539,41.55321,0.7055162,201.7782
9,09 Cataluña,25,25 Lleida,25034,25034 Artesa de Segre,1799,1686,3485,41.89501,1.047474,332.3418
9,09 Cataluña,25,25 Lleida,25036,25036 Aspa,115,105,220,41.49573,0.6723415,256.8022
9,09 Cataluña,25,25 Lleida,25037,"25037 Avellanes i Santa Linya, Les",234,196,430,41.90782,0.766037,571.9478
9,09 Cataluña,25,25 Lleida,25039,25039 Baix Pallars,188,152,340,42.32555,1.065556,606.2668
9,09 Cataluña,25,25 Lleida,25040,25040 Balaguer,9077,8628,17705,41.7897,0.805238,227.2513
9,09 Cataluña,25,25 Lleida,25041,25041 Barbens,525,401,926,41.67765,1.014993,284.5768
9,09 Cataluña,25,25 Lleida,25042,"25042 Baronia de Rialb, La",124,107,231,41.97425,1.178759,598.8065
9,09 Cataluña,25,25 Lleida,25044,25044 Bassella,115,95,210,42.01102,1.288306,413.0881
9,09 Cataluña,25,25 Lleida,25045,25045 Bausen,31,29,60,42.83448,0.7167327,904.0203
9,09 Cataluña,25,25 Lleida,25046,25046 Belianes,248,269,517,41.55912,1.016285,375.9277
9,09 Cataluña,25,25 Lleida,25048,25048 Bell-lloc d'Urgell,1182,1177,2359,41.6294,0.7808905,199.3234
9,09 Cataluña,25,25 Lleida,25170,25170 Bellaguarda,151,137,288,41.33698,0.7346494,630.9696
9,09 Cataluña,25,25 Lleida,25047,25047 Bellcaire d'Urgell,620,608,1228,41.75747,0.9065079,264.6959
9,09 Cataluña,25,25 Lleida,25049,25049 Bellmunt d'Urgell,97,85,182,41.77271,0.9525583,347.8303
9,09 Cataluña,25,25 Lleida,25050,25050 Bellpuig,2828,2448,5276,41.62607,1.009216,293.6344
9,09 Cataluña,25,25 Lleida,25051,25051 Bellver de Cerdanya,1165,1095,2260,42.37015,1.778271,1033.611
9,09 Cataluña,25,25 Lleida,25052,25052 Bellvís,1175,1094,2269,41.67349,0.8210204,209.0
9,09 Cataluña,25,25 Lleida,25053,25053 Benavent de Segrià,828,750,1578,41.69626,0.633923,234.1884
9,09 Cataluña,25,25 Lleida,25055,25055 Biosca,96,80,176,41.83946,1.356162,433.4449
9,09 Cataluña,25,25 Lleida,25058,"25058 Borges Blanques, Les",3268,3111,6379,41.52052,0.8692022,305.5594
9,09 Cataluña,25,25 Lleida,25059,25059 Bossòst,563,578,1141,42.78545,0.6924253,712.4904
9,09 Cataluña,25,25 Lleida,25056,25056 Bovera,130,117,247,41.32816,0.6388591,302.8737
9,09 Cataluña,25,25 Lleida,25057,"25057 Bòrdes, Es",154,126,280,42.73772,0.7190797,843.9403
9,09 Cataluña,25,25 Lleida,25060,25060 Cabanabona,29,36,65,41.85149,1.217437,427.6726
9,09 Cataluña,25,25 Lleida,25061,25061 Cabó,49,40,89,42.23819,1.2496,722.8973
9,09 Cataluña,25,25 Lleida,25062,25062 Camarasa,412,393,805,41.87198,0.8746512,259.0302
9,09 Cataluña,25,25 Lleida,25063,25063 Canejan,48,53,101,42.83821,0.7382667,824.3683
9,09 Cataluña,25,25 Lleida,25904,25904 Castell de Mur,95,75,170,42.10546,0.8560766,867.5153
9,09 Cataluña,25,25 Lleida,25064,25064 Castellar de la Ribera,75,69,144,42.02211,1.415993,645.1425
9,09 Cataluña,25,25 Lleida,25067,25067 Castelldans,462,429,891,41.49791,0.7652315,354.4236
9,09 Cataluña,25,25 Lleida,25068,25068 Castellnou de Seana,382,341,723,41.64469,0.9675318,275.9631
9,09 Cataluña,25,25 Lleida,25070,25070 Castellserà,512,481,993,41.74613,0.9867843,269.1279
9,09 Cataluña,25,25 Lleida,25069,25069 Castelló de Farfanya,287,257,544,41.81645,0.7320892,322.9813
9,09 Cataluña,25,25 Lleida,25071,25071 Cava,26,13,39,42.32498,1.605365,1260.723
9,09 Cataluña,25,25 Lleida,25072,25072 Cervera,4869,4664,9533,41.66832,1.275151,514.1133
9,09 Cataluña,25,25 Lleida,25073,25073 Cervià de les Garrigues,348,293,641,41.4265,0.860136,455.9915
9,09 Cataluña,25,25 Lleida,25074,25074 Ciutadilla,104,90,194,41.56145,1.137139,490.5793
9,09 Cataluña,25,25 Lleida,25075,25075 Clariana de Cardener,84,77,161,41.93346,1.623909,505.0493
9,09 Cataluña,25,25 Lleida,25076,"25076 Cogul, El",89,72,161,41.46797,0.6894156,281.9914
9,09 Cataluña,25,25 Lleida,25077,25077 Coll de Nargó,316,271,587,42.17325,1.31651,562.6977
9,09 Cataluña,25,25 Lleida,25163,"25163 Coma i la Pedra, La",160,122,282,42.17559,1.591064,961.528
9,09 Cataluña,25,25 Lleida,25161,25161 Conca de Dalt,232,202,434,42.24611,0.9730556,502.1039
9,09 Cataluña,25,25 Lleida,25078,25078 Corbins,820,682,1502,41.69099,0.6974681,195.6501
9,09 Cataluña,25,25 Lleida,25079,25079 Cubells,180,163,343,41.85313,0.9575363,470.9419
9,09 Cataluña,25,25 Lleida,25081,"25081 Espluga Calba, L'",169,162,331,41.49628,1.004931,430.8572
9,09 Cataluña,25,25 Lleida,25082,25082 Espot,211,168,379,42.57584,1.088914,1329.839
9,09 Cataluña,25,25 Lleida,25088,25088 Estamariu,76,56,132,42.374,1.524045,1044.079
9,09 Cataluña,25,25 Lleida,25085,25085 Estaràs,81,81,162,41.6913,1.377792,592.5443
9,09 Cataluña,25,25 Lleida,25086,25086 Esterri d'Àneu,472,449,921,42.62886,1.123358,958.5542
9,09 Cataluña,25,25 Lleida,25087,25087 Esterri de Cardós,31,32,63,42.59241,1.262214,1192.209
9,09 Cataluña,25,25 Lleida,25089,25089 Farrera,72,55,127,42.49732,1.271296,1347.608
9,09 Cataluña,25,25 Lleida,25092,"25092 Floresta, La",88,76,164,41.50921,0.9198578,326.3009
9,09 Cataluña,25,25 Lleida,25093,25093 Fondarella,402,403,805,41.63536,0.8755022,239.177
9,09 Cataluña,25,25 Lleida,25094,25094 Foradada,107,88,195,41.87683,1.014578,433.8825
9,09 Cataluña,25,25 Lleida,25096,"25096 Fuliola, La",612,626,1238,41.71503,1.017128,273.3843
9,09 Cataluña,25,25 Lleida,25097,25097 Fulleda,48,43,91,41.46349,1.024983,580.2524
9,09 Cataluña,25,25 Lleida,25908,25908 Fígols i Alinyà,142,101,243,42.20316,1.340002,638.1115
9,09 Cataluña,25,25 Lleida,25098,25098 Gavet de la Conca,133,126,259,42.12273,0.9211597,419.0891
9,09 Cataluña,25,25 Lleida,25912,25912 Gimenells i el Pla de la Font,583,514,1097,41.65241,0.3896494,258.7494
9,09 Cataluña,25,25 Lleida,25099,25099 Golmés,971,945,1916,41.63127,0.9324688,270.857
9,09 Cataluña,25,25 Lleida,25101,"25101 Granadella, La",441,317,758,41.35672,0.6658524,519.9661
9,09 Cataluña,25,25 Lleida,25102,"25102 Granja d'Escarp, La",540,403,943,41.41861,0.3525815,86.5028
9,09 Cataluña,25,25 Lleida,25103,25103 Granyanella,80,60,140,41.64772,1.223529,507.9074
9,09 Cataluña,25,25 Lleida,25104,25104 Granyena de Segarra,77,68,145,41.62245,1.245615,585.0941
9,09 Cataluña,25,25 Lleida,25105,25105 Granyena de les Garrigues,95,68,163,41.4337,0.6491443,357.5183
9,09 Cataluña,25,25 Lleida,25109,25109 Guimerà,133,113,246,41.56411,1.184428,512.8314
9,09 Cataluña,25,25 Lleida,25903,"25903 Guingueta d'Àneu, La",158,127,285,42.59317,1.131205,950.3268
9,09 Cataluña,25,25 Lleida,25110,25110 Guissona,4044,3591,7635,41.7867,1.290763,494.9318
9,09 Cataluña,25,25 Lleida,25111,25111 Guixers,77,57,134,42.13188,1.633646,877.1038
9,09 Cataluña,25,25 Lleida,25100,25100 Gósol,118,97,215,42.237,1.660325,1425.53
9,09 Cataluña,25,25 Lleida,25115,25115 Isona i Conca Dellà,576,470,1046,42.11969,1.046651,659.2741
9,09 Cataluña,25,25 Lleida,25113,25113 Ivars d'Urgell,868,722,1590,41.68353,0.9885827,265.9485
9,09 Cataluña,25,25 Lleida,25112,25112 Ivars de Noguera,172,146,318,41.8505,0.5869282,326.9235
9,09 Cataluña,25,25 Lleida,25114,25114 Ivorra,59,41,100,41.77162,1.394549,553.0552
9,09 Cataluña,25,25 Lleida,25910,25910 Josa i Tuixén,73,49,122,42.23088,1.566849,1182.531
9,09 Cataluña,25,25 Lleida,25118,25118 Juncosa,206,184,390,41.37148,0.7753397,572.8483
9,09 Cataluña,25,25 Lleida,25119,25119 Juneda,1844,1629,3473,41.54811,0.8254097,266.91
9,09 Cataluña,25,25 Lleida,25121,25121 Les,529,484,1013,42.81004,0.710633,638.8151
9,09 Cataluña,25,25 Lleida,25122,25122 Linyola,1394,1355,2749,41.71127,0.9027762,249.5356
9,09 Cataluña,25,25 Lleida,25123,25123 Lladorre,138,116,254,42.62151,1.249069,1071.652
9,09 Cataluña,25,25 Lleida,25124,25124 Lladurs,98,87,185,42.04396,1.509306,820.0
9,09 Cataluña,25,25 Lleida,25125,25125 Llardecans,227,201,428,41.37489,0.5513021,397.0908
9,09 Cataluña,25,25 Lleida,25126,25126 Llavorsí,168,168,336,42.4955,1.212028,796.6211
9,09 Cataluña,25,25 Lleida,25120,25120 Lleida,72366,72373,144739,41.61415,0.6257825,166.4499
9,09 Cataluña,25,25 Lleida,25127,25127 Lles de Cerdanya,166,119,285,42.39004,1.687812,1467.283
9,09 Cataluña,25,25 Lleida,25128,25128 Llimiana,74,57,131,42.0766,0.9161858,753.4308
9,09 Cataluña,25,25 Lleida,25129,25129 Llobera,119,90,209,41.95104,1.472779,846.8084
9,09 Cataluña,25,25 Lleida,25133,25133 Maials,508,413,921,41.3639,0.5082115,374.7433
9,09 Cataluña,25,25 Lleida,25130,25130 Maldà,118,118,236,41.55087,1.039801,418.2859
9,09 Cataluña,25,25 Lleida,25131,25131 Massalcoreig,328,256,584,41.45969,0.3593504,94.94318
9,09 Cataluña,25,25 Lleida,25132,25132 Massoteres,111,105,216,41.79785,1.311524,503.74
9,09 Cataluña,25,25 Lleida,25134,25134 Menàrguens,411,378,789,41.72808,0.742645,208.0313
9,09 Cataluña,25,25 Lleida,25135,25135 Miralcamp,721,669,1390,41.60421,0.8817882,267.9695
9,09 Cataluña,25,25 Lleida,25137,25137 Mollerussa,8048,7496,15544,41.63004,0.8941285,255.1743
9,09 Cataluña,25,25 Lleida,25136,"25136 Molsosa, La",49,54,103,41.78234,1.538781,641.0245
9,09 Cataluña,25,25 Lleida,25139,25139 Montellà i Martinet,327,293,620,42.3597,1.695621,960.6633
9,09 Cataluña,25,25 Lleida,25140,25140 Montferrer i Castellbò,620,544,1164,42.34172,1.427727,718.1434
9,09 Cataluña,25,25 Lleida,25138,25138 Montgai,327,310,637,41.799,0.9574335,285.5883
9,09 Cataluña,25,25 Lleida,25142,25142 Montoliu de Lleida,248,227,475,41.56234,0.5875061,148.1022
9,09 Cataluña,25,25 Lleida,25141,25141 Montoliu de Segarra,102,78,180,41.59043,1.271035,683.5535
9,09 Cataluña,25,25 Lleida,25143,25143 Montornès de Segarra,40,48,88,41.60056,1.2322,586.9286
9,09 Cataluña,25,25 Lleida,25145,25145 Nalec,49,40,89,41.56065,1.116193,468.2451
9,09 Cataluña,25,25 Lleida,25025,25025 Naut Aran,988,911,1899,42.70889,0.9030556,1273.032
9,09 Cataluña,25,25 Lleida,25146,25146 Navès,152,148,300,41.99071,1.640491,602.2256
9,09 Cataluña,25,25 Lleida,25148,25148 Odèn,130,100,230,42.13264,1.454693,1283.885
9,09 Cataluña,25,25 Lleida,25149,25149 Oliana,914,925,1839,42.06369,1.312823,456.1855
9,09 Cataluña,25,25 Lleida,25150,25150 Oliola,103,93,196,41.87523,1.175909,415.9434
9,09 Cataluña,25,25 Lleida,25151,25151 Olius,523,480,1003,42.00957,1.565473,555.1147
9,09 Cataluña,25,25 Lleida,25152,"25152 Oluges, Les",91,76,167,41.69628,1.321196,520.3976
9,09 Cataluña,25,25 Lleida,25153,"25153 Omellons, Els",98,92,190,41.50187,0.9630012,383.1201
9,09 Cataluña,25,25 Lleida,25154,"25154 Omells de na Gaia, Els",65,56,121,41.50086,1.075646,559.9135
9,09 Cataluña,25,25 Lleida,25155,25155 Organyà,416,395,811,42.2114,1.328864,551.4544
9,09 Cataluña,25,25 Lleida,25156,25156 Os de Balaguer,547,528,1075,41.87282,0.7197718,462.0808
9,09 Cataluña,25,25 Lleida,25157,25157 Ossó de Sió,101,94,195,41.75426,1.15933,387.8812
9,09 Cataluña,25,25 Lleida,25158,"25158 Palau d'Anglesola, El",1101,1104,2205,41.65163,0.880874,239.3142
9,09 Cataluña,25,25 Lleida,25164,25164 Penelles,252,183,435,41.75783,0.9648493,283.3288
9,09 Cataluña,25,25 Lleida,25165,25165 Peramola,181,176,357,42.05858,1.267335,565.0052
9,09 Cataluña,25,25 Lleida,25166,25166 Pinell de Solsonès,114,89,203,41.97115,1.399819,632.7087
9,09 Cataluña,25,25 Lleida,25167,25167 Pinós,151,126,277,41.82774,1.542548,798.8068
9,09 Cataluña,25,25 Lleida,25911,"25911 Plans de Sió, Els",276,236,512,41.72459,1.205951,412.8737
9,09 Cataluña,25,25 Lleida,25168,"25168 Poal, El",332,321,653,41.67816,0.8516847,213.3557
9,09 Cataluña,25,25 Lleida,25169,"25169 Pobla de Cérvoles, La",112,93,205,41.36738,0.9170161,675.3557
9,09 Cataluña,25,25 Lleida,25171,"25171 Pobla de Segur, La",1550,1465,3015,42.24765,0.9675135,513.2694
9,09 Cataluña,25,25 Lleida,25030,"25030 Pont de Bar, El",94,71,165,42.37196,1.606315,867.9058
9,09 Cataluña,25,25 Lleida,25173,"25173 Pont de Suert, El",1209,1171,2380,42.40848,0.741766,829.2844
9,09 Cataluña,25,25 Lleida,25172,25172 Ponts,1402,1301,2703,41.91546,1.184873,365.3082
9,09 Cataluña,25,25 Lleida,25174,"25174 Portella, La",413,322,735,41.73891,0.6422635,255.1998
9,09 Cataluña,25,25 Lleida,25175,25175 Prats i Sansor,135,114,249,42.36442,1.835709,1104.549
9,09 Cataluña,25,25 Lleida,25176,25176 Preixana,210,196,406,41.6073,1.036491,310.7234
9,09 Cataluña,25,25 Lleida,25177,25177 Preixens,208,184,392,41.79344,1.048713,310.299
9,09 Cataluña,25,25 Lleida,25179,25179 Prullans,117,135,252,42.37906,1.739284,1148.77
9,09 Cataluña,25,25 Lleida,25180,25180 Puiggròs,128,130,258,41.55127,0.8889367,316.5753
9,09 Cataluña,25,25 Lleida,25181,25181 Puigverd d'Agramunt,134,106,240,41.7764,1.121681,347.943
9,09 Cataluña,25,25 Lleida,25182,25182 Puigverd de Lleida,735,683,1418,41.54462,0.7346072,211.46
9,09 Cataluña,25,25 Lleida,25183,25183 Rialp,335,329,664,42.44348,1.135177,716.666
9,09 Cataluña,25,25 Lleida,25905,25905 Ribera d'Ondara,241,213,454,41.62944,1.343056,557.7328
9,09 Cataluña,25,25 Lleida,25185,25185 Ribera d'Urgellet,500,465,965,42.32667,1.397222,647.853
9,09 Cataluña,25,25 Lleida,25186,25186 Riner,126,136,262,41.91756,1.572177,698.1688
9,09 Cataluña,25,25 Lleida,25913,25913 Riu de Cerdanya,56,43,99,42.34556,1.826253,1174.395
9,09 Cataluña,25,25 Lleida,25189,25189 Rosselló,1732,1621,3353,41.69844,0.5957855,257.0
9,09 Cataluña,25,25 Lleida,25190,25190 Salàs de Pallars,187,162,349,42.21158,0.9324489,544.2087
9,09 Cataluña,25,25 Lleida,25191,25191 Sanaüja,195,184,379,41.87391,1.309358,405.1787
9,09 Cataluña,25,25 Lleida,25196,25196 Sant Esteve de la Sarga,78,49,127,42.08051,0.7636091,906.1107
9,09 Cataluña,25,25 Lleida,25192,25192 Sant Guim de Freixenet,633,589,1222,41.65536,1.419204,742.983
9,09 Cataluña,25,25 Lleida,25197,25197 Sant Guim de la Plana,99,94,193,41.76278,1.323612,554.3297
9,09 Cataluña,25,25 Lleida,25193,25193 Sant Llorenç de Morunys,486,517,1003,42.13683,1.590986,931.3393
9,09 Cataluña,25,25 Lleida,25902,25902 Sant Martí de Riucorb,353,320,673,41.56167,1.056111,407.3113
9,09 Cataluña,25,25 Lleida,25194,25194 Sant Ramon,263,232,495,41.7262,1.368338,660.8257
9,09 Cataluña,25,25 Lleida,25201,25201 Sarroca de Bellera,63,52,115,42.35971,0.8811588,958.9928
9,09 Cataluña,25,25 Lleida,25200,25200 Sarroca de Lleida,210,171,381,41.45986,0.5611271,194.3455
9,09 Cataluña,25,25 Lleida,25202,25202 Senterada,93,65,158,42.3243,0.93659,735.4564
9,09 Cataluña,25,25 Lleida,25035,"25035 Sentiu de Sió, La",238,217,455,41.8053,0.8781835,253.8751
9,09 Cataluña,25,25 Lleida,25204,25204 Seròs,1034,868,1902,41.46283,0.4108175,105.2147
9,09 Cataluña,25,25 Lleida,25203,"25203 Seu d'Urgell, La",6278,6553,12831,42.3567,1.459659,687.3732
9,09 Cataluña,25,25 Lleida,25205,25205 Sidamon,404,363,767,41.62838,0.8336361,230.7424
9,09 Cataluña,25,25 Lleida,25206,"25206 Soleràs, El",164,146,310,41.41253,0.684953,389.3676
9,09 Cataluña,25,25 Lleida,25207,25207 Solsona,4709,4771,9480,41.99363,1.517701,679.2817
9,09 Cataluña,25,25 Lleida,25208,25208 Soriguera,229,215,444,42.37069,1.181662,1182.144
9,09 Cataluña,25,25 Lleida,25209,25209 Sort,1098,1115,2213,42.41024,1.128763,690.4686
9,09 Cataluña,25,25 Lleida,25210,25210 Soses,1004,877,1881,41.53379,0.4879092,124.5909
9,09 Cataluña,25,25 Lleida,25211,25211 Sudanell,508,389,897,41.55616,0.566377,156.6789
9,09 Cataluña,25,25 Lleida,25212,25212 Sunyer,168,145,313,41.52368,0.5907821,213.2605
9,09 Cataluña,25,25 Lleida,25215,25215 Talarn,323,216,539,42.18497,0.8992487,543.7527
9,09 Cataluña,25,25 Lleida,25216,25216 Talavera,151,129,280,41.58171,1.339084,757.597
9,09 Cataluña,25,25 Lleida,25219,25219 Tarroja de Segarra,91,79,170,41.73173,1.276916,467.2543
9,09 Cataluña,25,25 Lleida,25218,25218 Tarrés,62,63,125,41.42297,1.021945,585.189
9,09 Cataluña,25,25 Lleida,25222,25222 Tiurana,31,35,66,41.96695,1.241125,395.5405
9,09 Cataluña,25,25 Lleida,25224,"25224 Torms, Els",70,67,137,41.39453,0.7221607,465.9422
9,09 Cataluña,25,25 Lleida,25225,25225 Tornabous,473,378,851,41.70152,1.052611,294.4711
9,09 Cataluña,25,25 Lleida,25227,"25227 Torre de Cabdella, La",390,395,785,42.46779,0.9919084,1300.0
9,09 Cataluña,25,25 Lleida,25233,25233 Torre-serona,223,212,435,41.6713,0.6292645,194.7614
9,09 Cataluña,25,25 Lleida,25226,25226 Torrebesses,142,131,273,41.42481,0.5939408,262.0064
9,09 Cataluña,25,25 Lleida,25228,25228 Torrefarrera,2470,2391,4861,41.67339,0.6067967,218.273
9,09 Cataluña,25,25 Lleida,25907,25907 Torrefeta i Florejacs,321,284,605,41.75432,1.274761,473.3801
9,09 Cataluña,25,25 Lleida,25230,25230 Torregrossa,1161,1033,2194,41.58115,0.8252335,238.2074
9,09 Cataluña,25,25 Lleida,25231,25231 Torrelameu,460,306,766,41.70456,0.7047597,202.6676
9,09 Cataluña,25,25 Lleida,25232,25232 Torres de Segre,1207,1111,2318,41.53406,0.5141932,125.5436
9,09 Cataluña,25,25 Lleida,25223,25223 Torà,608,599,1207,41.81223,1.400911,436.7267
9,09 Cataluña,25,25 Lleida,25234,25234 Tremp,2971,3044,6015,42.16858,0.8949026,470.7209
9,09 Cataluña,25,25 Lleida,25217,25217 Tàrrega,9225,9317,18542,41.64686,1.139215,382.5588
9,09 Cataluña,25,25 Lleida,25220,25220 Térmens,690,657,1347,41.71759,0.7651012,208.6154
9,09 Cataluña,25,25 Lleida,25221,25221 Tírvia,70,74,144,42.51525,1.244619,1019.093
9,09 Cataluña,25,25 Lleida,25043,"25043 Vall de Boí, La",599,517,1116,42.5047,0.8036,1100.0
9,09 Cataluña,25,25 Lleida,25901,25901 Vall de Cardós,205,170,375,42.58396,1.236541,938.0867
9,09 Cataluña,25,25 Lleida,25238,25238 Vallbona de les Monges,119,104,223,41.52556,1.089478,494.5486
9,09 Cataluña,25,25 Lleida,25240,25240 Vallfogona de Balaguer,1007,993,2000,41.75269,0.813878,232.8295
9,09 Cataluña,25,25 Lleida,25906,"25906 Valls d'Aguilar, Les",146,116,262,42.29583,1.343056,643.6229
9,09 Cataluña,25,25 Lleida,25239,"25239 Valls de Valira, Les",429,381,810,42.38445,1.459444,756.8403
9,09 Cataluña,25,25 Lleida,25909,"25909 Vansa i Fórnols, La",97,91,188,42.2448,1.4992,1115.894
9,09 Cataluña,25,25 Lleida,25242,25242 Verdú,425,461,886,41.61034,1.14266,437.169
9,09 Cataluña,25,25 Lleida,25243,25243 Vielha e Mijaran,2955,2877,5832,42.70165,0.7956383,990.1799
9,09 Cataluña,25,25 Lleida,25252,25252 Vila-sana,382,371,753,41.6636,0.9286443,249.5091
9,09 Cataluña,25,25 Lleida,25244,25244 Vilagrassa,332,301,633,41.64711,1.103577,355.2005
9,09 Cataluña,25,25 Lleida,25245,25245 Vilaller,282,224,506,42.47651,0.7174102,980.9213
9,09 Cataluña,25,25 Lleida,25247,25247 Vilamòs,100,75,175,42.74807,0.725197,1260.609
9,09 Cataluña,25,25 Lleida,25248,25248 Vilanova de Bellpuig,593,575,1168,41.61481,0.9596246,293.5143
9,09 Cataluña,25,25 Lleida,25250,25250 Vilanova de Meià,306,160,466,41.99429,1.022077,608.9849
9,09 Cataluña,25,25 Lleida,25251,25251 Vilanova de Segrià,573,492,1065,41.71128,0.620144,255.3218
9,09 Cataluña,25,25 Lleida,25249,25249 Vilanova de l'Aguda,101,92,193,41.91066,1.251806,398.3846
9,09 Cataluña,25,25 Lleida,25254,25254 Vilanova de la Barca,599,508,1107,41.68935,0.7291372,197.9396
9,09 Cataluña,25,25 Lleida,25253,"25253 Vilosell, El",98,96,194,41.38305,0.9466231,655.3639
